[2026-06-02T00:30:49.933Z] GET https://images.unsplash.com/photo-1714419835061-71c97189e5b5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHw0fHxzdW5nbGFzc2VzJTIwZGlzcGxheSUyMHJldGFpbHxlbnwxfDB8fHwxNzgwMjU2NDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -586B)
[2026-06-02T00:30:49.934Z] GET https://images.unsplash.com/photo-1608539733292-190446b22b83?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHwyfHxzdW5nbGFzc2VzJTIwZGlzcGxheSUyMHJldGFpbHxlbnwxfDB8fHwxNzgwMjU2NDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -587B)
[2026-06-02T00:32:04.367Z] GET https://seunegociofralib.site/sites/2/oticas-multivisao/ → 200 (5ms, -277B)
[2026-06-02T00:32:04.388Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -750B)
[2026-06-02T00:32:04.398Z] GET https://fonts.googleapis.com/css2?family=Anton&family=Cormorant+Garamond:wght@500;700&family=Outfit:wght@300;400;500;700;900&display=swap → 200 (?ms, -743B)
[2026-06-02T00:32:04.399Z] GET https://cdn.jsdelivr.net/npm/gsap@3.12.5/dist/gsap.min.js → 200 (?ms, -1124B)
[2026-06-02T00:32:04.399Z] GET https://cdn.jsdelivr.net/npm/gsap@3.12.5/dist/ScrollTrigger.min.js → 200 (1ms, -1130B)
[2026-06-02T00:32:04.400Z] GET https://cdn.jsdelivr.net/npm/@studio-freight/lenis@1.0.42/dist/lenis.min.js → 200 (1ms, -1133B)
[2026-06-02T00:32:04.401Z] GET https://images.unsplash.com/photo-1596049690278-8fa153fd4382?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHwyfHxnbGFzc2VzJTIwZnJhbWVzJTIwY2xvc2V1cHxlbnwxfDB8fHwxNzgwMjU2NDQ4fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -586B)
[2026-06-02T00:32:04.401Z] GET https://images.unsplash.com/photo-1758656321519-02fb5f48dc7e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHwzfHx2aXNpb24lMjBjYXJlJTIwcHJvZmVzc2lvbmFsfGVufDF8MHx8fDE3ODAyNTY0NTB8MA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (1ms, -587B)
[2026-06-02T00:32:04.404Z] GET https://images.unsplash.com/photo-1574422282888-4c30455ccdcf?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHwxfHxnbGFzc2VzJTIwZnJhbWVzJTIwY2xvc2V1cHxlbnwxfDB8fHwxNzgwMjU2NDQ4fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -586B)
[2026-06-02T00:32:04.405Z] GET https://images.unsplash.com/photo-1714419835061-71c97189e5b5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHw0fHxzdW5nbGFzc2VzJTIwZGlzcGxheSUyMHJldGFpbHxlbnwxfDB8fHwxNzgwMjU2NDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -586B)
[2026-06-02T00:32:04.406Z] GET https://images.unsplash.com/photo-1608539733292-190446b22b83?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5MDEyMjl8MHwxfHNlYXJjaHwyfHxzdW5nbGFzc2VzJTIwZGlzcGxheSUyMHJldGFpbHxlbnwxfDB8fHwxNzgwMjU2NDQ5fDA&ixlib=rb-4.1.0&q=80&w=1080 → 200 (?ms, -587B)
[2026-06-02T00:42:13.712Z] GET https://seunegociofralib.site/login → 200 (295ms, ?B)
[2026-06-02T00:42:14.233Z] GET https://fonts.googleapis.com/css2?family=Press+Start+2P&family=DM+Sans:opsz,wght@9..40,300;9..40,400;9..40,500;9..40,600;9..40,700&family=JetBrains+Mono:wght@400;500&display=swap → 200 (3ms, -698B)
[2026-06-02T00:42:14.233Z] GET https://seunegociofralib.site/images/Logo%20FraLib.png → 200 (17ms, ?B)
[2026-06-02T00:42:14.233Z] GET https://seunegociofralib.site/images/Mestre%20Fralib%20-%20Mago%20da%20IA.png → 200 (28ms, ?B)
[2026-06-02T00:42:14.585Z] GET https://fonts.gstatic.com/s/dmsans/v17/rP2Hp2ywxg089UriCZOIHQ.woff2 → 200 (14ms, -815B)
[2026-06-02T00:42:14.585Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwg.woff2 → 200 (18ms, -815B)
[2026-06-02T00:42:14.585Z] GET https://fonts.gstatic.com/s/pressstart2p/v16/e3t4euO8T-267oIAQAu6jDQyK3nVivM.woff2 → 200 (19ms, -815B)
